complex_id,apt_name,sigungu,identity_status,join_status,full_pnus
cx_9c6e1163d5c9e480,"뉴현대",서초구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1165010200102920000"]
cx_9c72388540f51da4,"대영(1동)",광진구,SINGLE_PARCEL,PNU_NOT_FOUND,["1121510300102540000"]
cx_9c72405a17c1e7bd,"프리가",영등포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1156013200100650000"]
cx_9c760cb0430f60a7,"가우디트윈캐슬1",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600103740000"]
cx_9c7d11dde35ebaf9,"미영리치타운103",중랑구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1126010300102070000"]
cx_9c8f84fd52348151,"근상프리즘(955-9)",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300109550000"]
cx_9c9520634b4bf4e5,"동림",서대문구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1141011800100080000"]
cx_9c966574ec09bf79,"우정에쉐르3",강남구,SINGLE_PARCEL,PNU_NOT_FOUND,["1168010100107070000"]
cx_9c9897caf97405e3,"산장그린",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010200104120000"]
cx_9ca2dc0342fba69c,"이안",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010500103080000"]
cx_9ca323a8848f785f,"한신",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010600100560000"]
cx_9ca38fd16afe6dfd,"방배대우멤버스카운티502",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010100108010000"]
cx_9ca9cc52cbe738cd,"신동아빌라트",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010700104500000"]
cx_9cacfb4dc2141eed,"동현아파트1~6",강남구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1168010800101050000"]
cx_9cb124e866e9cadb,"신동아3",강동구,NO_PNU,NO_PNU,[]
cx_9cb1e9620100c7e9,"수영힐(가동)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010700100610000"]
cx_9cd0b2fac2ba2461,"신반포14",서초구,NO_PNU,NO_PNU,[]
cx_9cdbff6599a56ba3,"화곡동성재",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300109110000"]
cx_9cdfc51bd8d2327d,"한양아트빌(77-3)",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010800100770000"]
cx_9cf9b9e7f0ede3de,"(746-17)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107460000"]
cx_9cff3e977905b573,"동성아파트(2동)",종로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1111016800100040000"]
cx_9d05b7c987d84a97,"디안(89-258)",은평구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1138010600100890000"]
cx_9d11e4ce1dd21ced,"반도하우드",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010400102580000"]
cx_9d28489107c66710,"광명아파트",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171011100101200000"]
cx_9d46e35068728852,"현대6차",영등포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1156012400100550000"]
cx_9d59475db2b7a2a4,"미영리치타운",중랑구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1126010300102070000"]
cx_9d5997245956121f,"미래한건아파트",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010100101360000"]
cx_9d624fedf2dc2644,"장미빌라",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107990000"]
cx_9d7b62a77e83dd11,"삼동3",양천구,NO_PNU,NO_PNU,[]
cx_9d7b78e9e82c4322,"예원캐슬",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010500105080000"]
cx_9d80e956e197715d,"(749-57)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107490000"]
cx_9d93d6c44baccf19,"우남(저층)",노원구,NO_PNU,NO_PNU,[]
cx_9d9a86f6976f3814,"신원메트로빌",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010100108700000"]
cx_9db6f1e56de289ed,"동도하이츠비동",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011900102730000"]
cx_9db726db2916341f,"현대하이츠",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010100107750000"]
cx_9db908898c979651,"성원상떼빌",도봉구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1132010700107430000"]
cx_9dbb3e8f83f5c3fa,"천마그랑밸리",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171011400100680000"]
cx_9dbcd9dc176fb588,"신동아",서초구,NO_PNU,NO_PNU,[]
cx_9dd0674b78e7d3ff,"동문타운",종로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1111017500101810000"]
cx_9ddaf2af8bacc990,"청목파크빌",광진구,SINGLE_PARCEL,PNU_NOT_FOUND,["1121510300105600000"]
cx_9de5e68341806079,"상지리츠빌카일룸(1009-4)",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010600110090000"]
cx_9df908a0a66b64cd,"밝은햇살",강서구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1150010100102660000"]
cx_9e193ea400834eda,"제이클래스목동주상복합",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010100109220000"]
cx_9e2e835ef4d436f8,"엘리시아",양천구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1147010200105240000"]
cx_9e2f19f931f33628,"코아루센타시아",성북구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1129011600101210000"]
cx_9e3c69e1afff96c1,"성진준빌라트",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010600100480000"]
cx_9e46192b7493925c,"양재테크노5",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010200100070000"]
cx_9e4ccb9b7bf1e302,"리치빌(177-2)",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171011100101770000"]
cx_9e5876ac084dbce3,"지석",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300109260000"]
cx_9e6ee40d675de112,"쉼터빌리지",금천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1154510300105580000"]
cx_9e797dc245248b89,"상지리츠빌(10)",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800115170000"]
cx_9e79acd455549d3b,"형우럭스빌(33-1)",종로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1111018300100330000"]
cx_9e7cd1be16916c05,"송림주택",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107930000"]
cx_9e7e493c221f7ec7,"마이스터빌",중구,SINGLE_PARCEL,PNU_NOT_FOUND,["1114016200104070000"]
cx_9ea1fb631274e02c,"수명산태송팰리채",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010600106880000"]
cx_9eb0b968bf63bff0,"성광빌딩",구로구,NO_PNU,NO_PNU,[]
cx_9eb9daf0488a9eda,"토미",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010700105930000"]
cx_9ec65a4c6cfbc4cc,"갑지하이린",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010800104430000"]
cx_9ee1ad2b3b8454dc,"동성네스트빌101",중랑구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1126010100113390000"]
cx_9ee680b8a6609d0a,"율창",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300108880000"]
cx_9ef4b9c31836fa6d,"서초녹원",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800116660000"]
cx_9efdf37356418573,"상지리츠빌(5)",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800114910000"]
cx_9f0329003c6c15bb,"현대삼성동1차",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010500100570000"]
cx_9f0aa3b16bb3dbfb,"신월성원",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300102220000"]
cx_9f1d00a0a85789d8,"푸른숲2차(474-18)",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300104740000"]
cx_9f378907f3acd3e2,"방배샤인힐6차",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100108400000"]
cx_9f456a03a97f74ca,"삼안리치8차",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117010100101430000"]
cx_9f4d0a79210014d0,"중곡1단지",광진구,SINGLE_PARCEL,PNU_NOT_FOUND,["1121510100101910000"]
cx_9f5eadbb9fa1e960,"우공102동",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010900102780000"]
cx_9f5f2fe2798a2e1a,"탑",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010100116720000"]
cx_9f6776bbc64d88e9,"(742-64)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107420000"]
cx_9f6e4c1d8fe45d93,"길명1차아파트",마포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1144012300104560000"]
cx_9f79fdd59b5f0410,"두레",마포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1144012200103860000"]
cx_9f8391f804a136a2,"서초동아",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800115270000"]
cx_9f95a536467720e7,"베스트빌(417-10)",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600104170000"]
cx_9fb5ee270d0120e1,"쌍용스윗닷홈(105동)",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010700100510000"]
cx_9fbdff5fb20b3be9,"궁전",강북구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1130510300102800000"]
cx_9fea0506813b81cf,"한신23차",서초구,NO_PNU,NO_PNU,[]
cx_9ff4b39fd85794bd,"레미앙",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300110020000"]
cx_9ffae22e73e426cd,"g밸리페트라힐스",금천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1154510100101390000"]
cx_a0095fc0cd131249,"포시티",중랑구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1126010200101130000"]
cx_a01320c3b6930ded,"(798-27)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107980000"]
cx_a02282ab10c34c79,"다청림(102동)",구로구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1153010900101820000"]
cx_a02d806db40cfaa9,"다울아파트102동",영등포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1156013200104560000"]
cx_a02fc2ab3d93a2b2,"(746-3)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107460000"]
cx_a0313a6799a208d2,"(해오름)",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600104000000"]
cx_a032ee2ad983fd33,"용명브릿지아파트",강동구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1174010900100280000"]
cx_a034121925d39255,"동보프리미아",마포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1144012300104630000"]
cx_a04466230ab3ef03,"(780-86)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107800000"]
cx_a04e50a18a55bd29,"청담cj빌리지",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010400101110000"]
cx_a04f27d247e3968b,"비젼",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010700103330000"]
cx_a05dbe41ec86801b,"서초노블레스아파트",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010800113620000"]
cx_a05f0aba2f43aa9c,"진안골드밸리",강북구,SINGLE_PARCEL,PNU_NOT_FOUND,["1130510300105620000"]
cx_a0794931305f97f5,"이너스양화6차",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010100102500000"]
cx_a08f5bb077f87d7a,"(768-2)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107680000"]
cx_a0b3b5b9665d1252,"논현라폴리움",강남구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1168010800102520000"]
cx_a0b639e16784a22e,"일신파스텔",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010200107210000"]
cx_a0bd5b9153ce60f2,"우공",마포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1144010900100450000"]
cx_a0c42276e4b73ae3,"(780-41)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107800000"]
cx_a0ccb5cb31b21838,"메트로아파트",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010500103880000"]
cx_a0ea5c0e49045aa5,"동송하이클래스",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010300106020000"]
cx_a0ecd0f9f876bb52,"하니맨션",중구,SINGLE_PARCEL,PNU_NOT_FOUND,["1114013700100510000"]
cx_a1015767f21a6e0b,"로미아트빌",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010300106020000"]
cx_a11dc70a798c6922,"프라비다트라움",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010200114330000"]
cx_a123cffc160889a5,"서초자연인아파트(102동)",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010800113440000"]
cx_a1251773da758b11,"sm엘루이",금천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1154510300107910000"]
cx_a13a649c930cc36b,"현대예술아파트",마포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1144010400102400000"]
cx_a141489478796bec,"노블레스카운티",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171011200100040000"]
cx_a1470f061c85a8a2,"송광(484-103)",은평구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1138010300104840000"]
cx_a14babde33f7ab56,"연희리젠시빌",서대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1141011700100930000"]
cx_a150d842639cfdae,"(806-63)태영빌라",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200108060000"]
cx_a151897081227bd9,"대우한강베네시티",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010900104250000"]
cx_a15277fe20cf2b7a,"뉴현대파크빌",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010300111640000"]
cx_a16aed165f1415de,"다성이즈빌(387-2)",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010500103870000"]
cx_a16d7af64eb6ad14,"정은노블스",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010600101970000"]
cx_a170b75de9668e5e,"한신서래",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010700100700000"]
cx_a1768f1f89b06988,"(792-86)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107920000"]
cx_a18813621d0e08eb,"두산4",중랑구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1126010100115220000"]
cx_a19ce5ef01153ef9,"에피소드1",광진구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1121510900103550000"]
cx_a1aa439f1131246c,"오류동삼전솔하임",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010800100090000"]
cx_a1b53c63bb245a8e,"천우네오젠(790-3)",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300107900000"]
cx_a1bfe89a13e6598d,"(744-21)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107440000"]
cx_a1c9d168f762466d,"도림청구",영등포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1156011800102210000"]
cx_a1e8f42f476338e5,"방배자이",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100108880000"]
cx_a1f7052f1a0604f9,"미켈란147",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010500101470000"]
cx_a1f8cfa41fb705ba,"부영팰리스",도봉구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1132010600106900000"]
cx_a1fe633d0d59f79b,"창동역블루핀2동",도봉구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1132010700107430000"]
cx_a1fed7f80cd2ef21,"강서월드메르디앙",강서구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1150010600106590000"]
cx_a2026d65c3dae52d,"명남(200-16)",은평구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1138010900102000000"]
cx_a2055b2036356c9c,"광남캐스빌103동",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010600104350000"]
cx_a208819c60d02112,"상아아름",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300104470000"]
cx_a20995830c9535ba,"종인아네스트",동작구,SINGLE_PARCEL,PNU_NOT_FOUND,["1159010200100070000"]
cx_a209d9e049039ae8,"청포도아파트",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010200107450000"]
cx_a214efc192125e58,"서초나산스위트",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010800113300000"]
cx_a24041d9f5971a9e,"흥연",서대문구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1141011700107210000"]
cx_a247904571ab8274,"홍익하이빌",마포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1144012400104930000"]
cx_a24da28cb67b362b,"방배현대멤피스2",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100109820000"]
cx_a264300b92f2c240,"목동다솔",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010200107130000"]
cx_a27771dbd0af594e,"경희궁",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010200103170000"]
cx_a27c217bb1c09fbf,"유진아이디움",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010600101970000"]
cx_a27d68e4097015c3,"관악산휴먼시아1단지",관악구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1162010200117350000"]
cx_a2908f9cd9e1a914,"대성스카이뷰아파트",송파구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1171011400100050000"]
cx_a2971244c0abd6c2,"케이앤피상상",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010300102240000"]
cx_a2abc822d9552f55,"스마트트라움",중랑구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1126010200101280000"]
cx_a2acc1bc5f60f4f2,"센트럴타워",노원구,SINGLE_PARCEL,PNU_NOT_FOUND,["1135010500105810000"]
cx_a2cce28310d24b94,"프라임빌라트",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010700100980000"]
cx_a2d37c7c0222fb77,"한강훼미리(138-62)",중랑구,SINGLE_PARCEL,PNU_NOT_FOUND,["1126010100101380000"]
cx_a2e6fc7dd7ec3bf3,"(739-43)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107390000"]
cx_a2e968943c421ed5,"동대문푸르지오시티(도시형생활주택)",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010200101040000"]
cx_a2f70f5ed0b4db9a,"태양아파트(612-34)",도봉구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1132010600106120000"]
cx_a30156d4b6044acd,"광남캐스빌b",마포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1144012300104650000"]
cx_a324a5b17c92eeee,"서초센트럴ipark",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800115820000"]
cx_a32e21be3ea914a3,"대우리츠카운티",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010400101170000"]
cx_a33bc9420b43289e,"나크빌라트",광진구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1121510300105900000"]
cx_a33e2da415c3e6de,"씨티3차",강남구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1168010400101050000"]
cx_a348426b6e5e7c9b,"스카이캐슬아파트(512-8)",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010300105120000"]
cx_a349ad93c92a406d,"미래한건(1563-78)",관악구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1162010200115630000"]
cx_a363cd189bccc8f1,"우찬현대(1260-11)",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010300112600000"]
cx_a36473d6f59a7364,"네오빌",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600103390000"]
cx_a36de10622057d3a,"덕산럭스",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100104600000"]
cx_a379a1e7e32c37bc,"투니온",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123011000102560000"]
cx_a37d37313e99aac2,"현대레이크빌1",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010400100310000"]
cx_a3953296d8344df7,"태승",강서구,SINGLE_PARCEL,PNU_NOT_FOUND,["1150010300108870000"]
cx_a3a035b468af621a,"방배임광3차",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100110100000"]
cx_a3aed50b84f1f798,"아원데코빌",서초구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1165010200102060000"]
cx_a3c80a50ba3f8384,"보람노블레스아파트",노원구,SINGLE_PARCEL,PNU_NOT_FOUND,["1135010300105860000"]
cx_a3cd755b8a62d906,"장안동우성4차",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600104630000"]
cx_a3d6f7f9c6762da1,"(749-4)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107490000"]
cx_a3e49ea592a99d18,"도곡현대힐스테이트102동",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168011800101830000"]
cx_a3faf466acf9053e,"영진",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010100108360000"]
cx_a407baf493de1b1f,"청담3차이-편한세상(301동)",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010400100440000"]
cx_a41074f77b24c4ac,"태솔에버빌",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010600103120000"]
cx_a411fcce290bad4e,"학동",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010800102170000"]
cx_a41658cd0edcb1a7,"프리우스역삼102동",강남구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1168010100106360000"]
cx_a41771b4d608534d,"한강현대",강동구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1174010700104420000"]
cx_a41e9349a4f8adda,"폭포동4단지힐스테이트(426~428동)bl3-11",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138011400101350000"]
cx_a432b904bd57c6bd,"주공10",노원구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1135010600103600000"]
cx_a434b7cb6392e9ce,"dh팰리스타워",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010200100830000"]
cx_a43604616514fc8b,"다원그린",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010900100390000"]
cx_a445ae5ed8e8166e,"강변",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117012900101930000"]
cx_a46d5a64455b064f,"동남아이스타즈",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010500104130000"]
cx_a4731fd7189baea9,"암사라인",강동구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1174010700104420000"]
cx_a47b1244a48f2e82,"태흥",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010500103500000"]
cx_a485da6f548c1058,"중흥에스-클래스",도봉구,SINGLE_PARCEL,PNU_NOT_FOUND,["1132010800100510000"]
cx_a488372d4b813b54,"청량리역롯데캐슬sky-l65",동대문구,SINGLE_PARCEL,PNU_NOT_FOUND,["1123010400106200000"]
cx_a48850ca3e6128e1,"(752-37)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200107520000"]
cx_a48dd001479e8ade,"서울대입구한양아이클래스",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010100115680000"]
cx_a4a46d4c742674a1,"동산",중구,SINGLE_PARCEL,PNU_NOT_FOUND,["1114016200104320000"]
cx_a4ad72ea0bbe03a6,"공감대",노원구,NO_PNU,NO_PNU,[]
cx_a4adde3404fca372,"브리앙뜨3차",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010700101010000"]
cx_a4b183629f477f65,"일동행복세상",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200104460000"]
cx_a4ca684575989837,"청담로얄카운티",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010400101170000"]
cx_a4cd1a3b474ce2d9,"유덕휴먼빌",강동구,SINGLE_PARCEL,PNU_NOT_FOUND,["1174010500103530000"]
cx_a4d8fff4f23cacb2,"신성새실마을102동",관악구,SINGLE_PARCEL,PNU_NOT_FOUND,["1162010100116050000"]
cx_a4f6dc7c8344d2c5,"가락현대투웰브(102동)",송파구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1171010700101980000"]
cx_a507e547c36b267a,"도무스",서초구,SINGLE_PARCEL,PNU_NOT_FOUND,["1165010800114970000"]
cx_a510448e2605b78a,"이안용산1차(103동)",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117012200100110000"]
cx_a528b503a0d83b50,"동민맥스빌a동",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010600109380000"]
cx_a52e0a14ae887ef4,"현재맨션",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010200100350000"]
cx_a540cb8aaf874fd5,"포엠빌",강북구,SINGLE_PARCEL,PNU_NOT_FOUND,["1130510300101900000"]
cx_a5452f52d3f72f02,"진흥아마란스",강남구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1168010700106260000"]
cx_a5542c9c8c29db05,"홍제한양",서대문구,MULTI_RECORD_SAME_PARCEL,PNU_LOT_CONFLICT,["1141011100100820000"]
cx_a55709998646c432,"자양동삼성",광진구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1121510500106450000"]
cx_a559a2f414c29d09,"동도센트리움(70-12)",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010700100700000"]
cx_a5673bcd4a7698bd,"퀸스리버빌",용산구,SINGLE_PARCEL,PNU_NOT_FOUND,["1117012900103020000"]
cx_a5696109b4474884,"오렌지카운티을지로",중구,SINGLE_PARCEL,PNU_NOT_FOUND,["1114015400101450000"]
cx_a56a93e57c82bace,"대아2차아파트",노원구,SINGLE_PARCEL,PNU_NOT_FOUND,["1135010300104920000"]
cx_a56c633f9cba9073,"센타폴리스",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010800100850000"]
cx_a58407cb1c2b3028,"진로",영등포구,SINGLE_PARCEL,PNU_NOT_FOUND,["1156011100100160000"]
cx_a59a4fcbca9c7904,"(803-13)구로아트빌라8",구로구,SINGLE_PARCEL,PNU_NOT_FOUND,["1153010200108030000"]
cx_a59cf6167d5b1d08,"명남더블레스(39-19)",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010900100390000"]
cx_a59df3699ab2c725,"뉴목동",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010100110520000"]
cx_a59fc5fa4e370b22,"삼영n-city",은평구,SINGLE_PARCEL,PNU_NOT_FOUND,["1138010700100960000"]
cx_a5ae5d7183989de2,"스마트트라움",도봉구,SINGLE_PARCEL,PNU_NOT_FOUND,["1132010700106610000"]
cx_a5ba678afb183850,"다솜금호",구로구,SINGLE_PARCEL,PNU_LOT_CONFLICT,["1153010200100430000"]
cx_a61cdf6f14fbd41b,"뉴타운",양천구,SINGLE_PARCEL,PNU_NOT_FOUND,["1147010100109520000"]
